,Date,User,Tweet
470,2023-06-21 23:09:04+00:00,sissyeay,#THECHILDE
471,2023-06-21 23:05:47+00:00,kdragontwt,"#TheChilde starts 3rd at the box office… Acting is ‘good’, directing is ‘well’

""In particular #KimSeonHo, in charge of the title role, succeeded in building a new image of a killer char who ruthlessly subdues opponents with his calm face &amp; kind eyes...""

https://t.co/xi7pvo4sNJ"
472,2023-06-21 23:02:48+00:00,FrancesDhotgirl,Not me plugging #TheChilde on my agency's weekly feature (which I'll be part of in the next two weeks) because why not?
473,2023-06-21 23:00:25+00:00,Itsmee0330,"Teman aku Non Shhd habis nonton The Childe, gak berhenti bilang terimakasih banyak terimakasih healingnya, happy banget mereka puas banget katanya🥹
#TheChilde https://t.co/aTsIy4jQ5p"
474,2023-06-21 22:58:51+00:00,ksh_queenfairy,#TheChilde Movie
475,2023-06-21 22:58:17+00:00,kdragontwt,"⬆️ .. However, the handicap of 19+ &amp; strong competition from 'Sin City 3', 'Spider-Man: AU', &amp;'Elemental', attention is focused on whether #TheChilde will be able to run on the box office road by word of mouth in the 1st wk of release.""

*WOM is the 🔑.🤞🏻

https://t.co/9rZ2ANzeUj"
476,2023-06-21 22:58:16+00:00,kdragontwt,"#TheChilde mobilized 64,918 spectators for 1 day on the 21st &amp; ranked 3rd in the box office. 

#KimSeonHo transforms into a pursuer of madness that has never been seen before, pouring out excellent action &amp; unique emotional perf, earning praise for writing a new life char.""
⬇️"
477,2023-06-21 22:55:52+00:00,pecandufilmid,"Tidak hanya gripping dan kuat di narasi penuh teka teki yang unpredictable, tapi #thechilde juga begitu solid di acting department dengan karakter yang kuat untuk 3 leading actor nya. Saran : jangan tonton trailer dan baca synopsis film ini sama sekali :)"
478,2023-06-21 22:48:26+00:00,Holy_Seonho,"230621 #귀공자 #TheChilde #김선호 #kimseonho 💙 

난 왜 몰랐지 ? 😥  마르코 인스타하는구나 ♡

강ㅌㅈ 배우 인별에 좋아요와 댓글 다심ㅎㅎㅎ https://t.co/Fftdckx5gI"
479,2023-06-21 22:48:16+00:00,yourseonshine,"Kim Seonho, Kang Taeju, Kim Kangwoo, and Go Ara stage greeting
🔗 https://t.co/h49LGEePhz

#TheChilde #귀공자 https://t.co/6bjbKju0ne"
480,2023-06-21 22:41:43+00:00,Holy_Seonho,"230621 씨네타운) #귀공자 #TheChilde #김선호 #kimseonho 💙 

귀공자랑 마르코 https://t.co/0YGtTeVnGa"
481,2023-06-21 22:40:44+00:00,Holy_Seonho,230621 씨네타운) #귀공자 #TheChilde #김선호 #kimseonho 💙 https://t.co/wBhH26fTVS
482,2023-06-21 22:40:32+00:00,BonenggayG,"The sintra boards that we brought to The Childe SG yesterday, that earned us a thumbs up from #KimSeonHo (see @EdnaLizDamaso post) and a prize for @thepinkyvodka 💙 
#TheChilde
#Seonhohada https://t.co/CJnCOuIfKB"
483,2023-06-21 22:37:12+00:00,FrancesDhotgirl,I wasn't able to properly join the hype of #TheChilde yesterday due to blondie girl and our government but hopefully I can join in the next few days 😭
484,2023-06-21 22:36:24+00:00,ksh_queenfairy,"SeonHo’ Threads:
1. Singer/Composer
2. MC / DJ
3. Awards 
4. Awards Presenter
5. Dancer 
6. CF King
7. Theater 
8. Business Data Facts 
9. Nation’s GoodBoy 
10. Thread to Stardom 
11. Magcover&amp;interviews
12. Drama
13. Guesting
14. 2D1NS4 
15. MR. HONG🕺🏻💚
16. Movie #TheChilde"
485,2023-06-21 22:34:33+00:00,ChattyOemma,"#TheChilde DAEBAK !👍
Rate : withdrawal syndrome /100
Harus banget nonton film ini, biar apa??? 
Biar tidak termakan omongan orang tidak bertanggung jawab... https://t.co/caAMWcHJ7h"
486,2023-06-21 22:33:30+00:00,hibaragee,"astagaa, norak bgt ya nonton di bioskop trs divideoin filmnya. sumpah norakkk. ini keknya mbaknya ngevideoin sepanjang film kok gak ada yg negur ya?

#TheChilde"
487,2023-06-21 22:32:43+00:00,Holy_Seonho,"230621 김스다) #선호하는사진
선호 배우의 첫 스크린 데뷔작
영화 &lt;귀공자&gt;가 개봉했습니다💙

영화 홍보를 위해
열심히 달리고, 달렸던 나날들을
지금 공개합니다 :)

[ https://t.co/ymlg0460fI ]

#김선호 #Kimseonho #김스다
#영화 #귀공자 #TheChilde #극장대개봉 https://t.co/p2mTGTLMeS"
488,2023-06-21 22:28:36+00:00,Holy_Seonho,"230621 김스다 스토리) #귀공자 #TheChilde #김선호 #kimseonho 💙 

영화 &lt;귀공자&gt; 개봉 기념 
네이버 포스트 오픈! 
🔗https://t.co/yeNd3n5WFD https://t.co/Q4ACwY4GgZ"
489,2023-06-21 22:25:41+00:00,Holy_Seonho,"230621 솔트) #김선호 #Kimseonho
영화 &lt;귀공자&gt; 개봉 D-DAY!
-
김선호 배우의
영화 &lt;귀공자&gt; 홍보 추격 일지,
지금 바로 공개합니다 :)
-
[ https://t.co/ymlg0460fI ]
(📌 프로필 상단을 클릭하시면 바로 볼 수 있습니다!)
-
#영화 #귀공자 #TheChilde #극장대개봉 https://t.co/4tuB0LI41L"
490,2023-06-21 22:23:56+00:00,LILWTT1,"My humble review of #TheChilde. Rating 3.9/5. Noir movie is not my cup of tea. I am not a fan of PHJ previous movies. I thought I would have a tough time watching TC in Korean and without subtitles.  Surprisingly, I actually enjoyed it without checking the time +1"
491,2023-06-21 22:22:44+00:00,Holy_Seonho,"230621 솔트 스토리) #귀공자 #TheChilde #김선호 #kimseonho 💙 

영화 &lt;귀공자&gt; 개봉 기념 
네이버 포스트 오픈! 
🔗https://t.co/ymlg0460fI https://t.co/m9Zx1SHqmv"
492,2023-06-21 22:16:08+00:00,Holy_Seonho,"230621 #귀공자 #TheChilde #김선호 #kimseonho 💙

귀공자 개봉일 무대인사🫶🏻 
추격자님들 극장에서 또 만나요 https://t.co/XkAhKXQhJ7"
493,2023-06-21 22:13:53+00:00,Holy_Seonho,"230621 #귀공자 #TheChilde #김선호 #kimseonho 💙

귀공자 무인 1열 체험👀 https://t.co/g9VwzGu2Pw"
494,2023-06-21 22:12:48+00:00,Holy_Seonho,"230621 #귀공자 #TheChilde #김선호 #kimseonho 💙

개봉 무대인사 단체 사진 https://t.co/5RCSoZn6S9"
495,2023-06-21 22:07:41+00:00,Holy_Seonho,"230621 잇츠뉴) #귀공자 #TheChilde #김선호 #kimseonho 💙

귀공자 개봉일 무대인사 시작합니다🫶🏻 https://t.co/UaXD9d30TJ"
496,2023-06-21 21:56:52+00:00,nugrahen12,"@seonhocorndog Asli filmnya plot twist bgt, Oppa Kim Seonho jg actingnya ga di ragukan lagi,, yukkk gaeesss nonton film #Thechilde ga bakalan nyeselll dehhh

#thechilde #KimSeonHo #김선호 #귀공자"
497,2023-06-21 21:52:05+00:00,Holy_Seonho,"230621 #귀공자 #TheChilde #김선호 #kimseonho 💙

개봉 2주 차 무대인사 일정

https://t.co/bxa6JQWZxP https://t.co/KOM0v5CRSY"
498,2023-06-21 21:50:53+00:00,Holy_Seonho,"230621 #귀공자 #TheChilde #김선호 #kimseonho 💙

훈정나라의 귀곤쥬들💕이
&lt;귀공자&gt;의 개봉을 축하하러 왔어요🥰
 
미모 뿜뿜 프린세스들의
반전미 가득 추격액션💥🔫이 궁금하다면!
 
오늘 개봉한 &lt;귀공자&gt; 보러 가기💗💗💗
지금 바로 극장으로 GOGO‼‼

https://t.co/jUkOfFx5bI https://t.co/kaugOcTDSc"
499,2023-06-21 21:50:31+00:00,ayuseptiani11,"The childe adalah definisi film menegangkan, menyenangkan, dan menakjubkan dalam satu waktu. 

AAAAAAA ITS REALLY EPIC COMEBACK FROM SEONHO. Beb, YOU🫵 ARE THE STAR⭐️ thank you for your hardwork, thank you for being you. i'm so proud of you. 🫶 #KimSeonHo #thechilde"
500,2023-06-21 21:46:11+00:00,Holy_Seonho,"230621 #귀공자 #TheChilde #김선호 #kimseonho 💙

""제 정체를 아는 사람은 아무도 없습니다.
타겟이 생기면 그를 쫓을 뿐이죠.""

김선호 배우님의 ASMR과도 같은 무비가이드💕
추격자님들 &lt;귀공자&gt; 즐길 준비 되셨나요😇
😎무비가이드 링크: https://t.co/u1g3pP0hxz

https://t.co/yfDuLYI8U8 https://t.co/vADD6LqyXA"
501,2023-06-21 21:45:31+00:00,ayuseptiani11,"sepanjang film ga henti2nya w blg keren, bahkan tepuk tangan utk seonho, utk mereka, siapapun yg terlibat dalam film ini. Tbh, baru kali ini w nonton film bioskop tepuk tangan. Ada gila gilanya🤣🤣
#thechilde"
502,2023-06-21 21:44:14+00:00,ksh_queenfairy,"Wow it says #TheChilde is better than SM 👏👏👏⭐️⭐️⭐️⭐️⭐️
귀공자 후기 (출처 : 끄적끄적 .. | 블로그) https://t.co/5uYODqc4Tc"
503,2023-06-21 21:43:53+00:00,Holy_Seonho,"230621 #귀공자 #TheChilde #김선호 #kimseonho 💙

오늘부터 1주일간 귀공자 한 줄 리뷰를 필수 해시태그와 함께 개인 SNS에 업로드 하면 추첨을 통해 &lt;귀공자&gt; 오리지널 굿즈를 드립니다🎁

📢 이벤트 일정 : 6/22(목) ~ 6/28(수)
📢 당첨자 발표 : 6/29(목) 개별 DM 발표

https://t.co/Ld9kn7uy6h https://t.co/Z9bvOXrsTh"
504,2023-06-21 21:42:50+00:00,akudindinya,#thechilde #kimseonho ⚠️⚠️⚠️⚠️⚠️
505,2023-06-21 21:41:19+00:00,ayuseptiani11,Scene seonho lompat dari ketinggian jujur bikin w speechless dan TERHARU MAMPUS. tau bgt gimana takutnya dia dgn ketinggian. DUH UDAH DEH. emg kgk salah w idolain ini orang🥹🤍🤍 #thechilde #KimSeonHo https://t.co/4c9Yoe2omc
506,2023-06-21 21:36:45+00:00,ayuseptiani11,"WKWKWKWK ADUH MUKEEEEE. tapi gapapa. AKU HAPPY BGT ABIS NONTON FILM BAGUS. AAAAAA GUYS, beneran deh. buat kalian yang suka film action, thriller, mystery, comedy, harus, kudu, wajib bgt nonton the childe. HIGHLY RECOMENDED!👍 #thechilde #KimSeonHo https://t.co/MTYNuhm8Xa"
507,2023-06-21 21:22:28+00:00,RelevantMom,"When you’re invested and want to lend your support but don’t want to see spoilers…

#TheChilde https://t.co/RSXPNdUNj9"
508,2023-06-21 21:18:47+00:00,ayuseptiani11,Happy bgt abis nonton film bagus #thechilde 🥹🫶🫶🫶
509,2023-06-21 21:17:40+00:00,spillthesquee,"Ang landi nito. Humanda ka sa July. 🤭🤣 

#KimSeonHo 
#TheChilde"
510,2023-06-21 20:50:08+00:00,seonhojoy,"""... successful debut ceremony""

#TheChilde #귀공자 #KimSeonHo #김선호 https://t.co/Y3X1TsC0I4"
511,2023-06-21 20:44:04+00:00,Holy_Seonho,"230621 씨집 왕십리 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

사인 엽서 준 후 퇴장 👋🏻 https://t.co/wHA1W9lV8n"
512,2023-06-21 20:27:37+00:00,Holy_Seonho,"230621 씨집 왕십리 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

이 영상 찍을 때 집중을 못 해서 영상이 좀 흔들림 ☹️ 
그리고 영상 버튼 또 안 누르고 찍다가 뒤늦게 누름ㅠ https://t.co/miTKMktcrM"
513,2023-06-21 19:51:22+00:00,Holy_Seonho,"230621 롯시 월타 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

짧은 포토타임 후 퇴장 

(목소리 저 아닙니다) https://t.co/snWGrVyeMu"
514,2023-06-21 19:50:41+00:00,soso_seonho,#KimSeonho #김선호 #TheChilde #귀공자 https://t.co/ZMuN1af1KV
515,2023-06-21 19:46:37+00:00,soh_b1234,"Reading more reviews. 
So many says they didn’t expect much but it was fun and worth watching.
Also feeling happy and proud to see who never watched seonho’s acting praising him. 🥹
Also fun to read male fans praising seonho hyung😀
#TheChilde #귀공자 #KimSeonho https://t.co/hLsN6xy1mg"
516,2023-06-21 19:38:31+00:00,aloha_ksh,"งอแงไม่อยากทำนิดนึง
แต่พ่อก็ทำอ่ะ 

#김선호 #Kimseonho #영화 #귀공자 #TheChilde"
517,2023-06-21 19:36:10+00:00,aloha_ksh,"พ่อแสนดี เป็นห่วงแฟนคลับ

#김선호 #Kimseonho #영화 #귀공자 #TheChilde"
518,2023-06-21 19:31:09+00:00,aloha_ksh,#김선호 #Kimseonho #영화 #귀공자 #TheChilde
519,2023-06-21 19:28:37+00:00,Holy_Seonho,"230621 롯시 월타 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

야 플카 받고 입 삐죽 ₍•ʚ•₎ ㄱㅇㅇ 

너무 어두워서 바로 앞인데도 화질이 저럼 😑 https://t.co/YfF1LiDZ7P"
520,2023-06-21 19:22:10+00:00,FannieAngelie,Gimana ya gue uda nonton #TheChilde dua kali tapi tetep ngerasa kurang dan kepengen nonton lagi HAHAHAHA
521,2023-06-21 19:11:50+00:00,Homchagirlph1,"#TheChilde
#KimSeonHo

https://t.co/88N8VAbLTd"
522,2023-06-21 18:56:59+00:00,Holy_Seonho,"230621 롯시 월타 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

하루 종일 같은 멘트하다 보니 어느새 멘트봇이 되어 버림 😂 https://t.co/6L5Az07fgp"
523,2023-06-21 18:45:34+00:00,janetharjadi,"I get to experience many firsts because of you. 
Pertama kali nonton bioskop bareng komunitas fans. 
Pertama kali ke bioskop bukan untuk actually nonton, tapi utk fangirling HAHA.
Pertama kali ngerasain premiere film langsung hari itu juga.
#KimSeonHo #TheChilde https://t.co/yuVaBY0YDI"
524,2023-06-21 18:33:34+00:00,Ksh_daemo,"Full stage greeting with English subs 

[Eng] Kim SeonHo, Kang TaeJu, Go Ara, Kim KangWoo: movie 'The Childe' St... https://t.co/I6jruBOkH3 via @YouTube

#TheChilde #KimSeonHo #김선호 #金宣虎 #คิมซอนโฮ #キムソンホ"
525,2023-06-21 18:30:47+00:00,aini_sarii,"Omoo 😮😍😍
#KimSeonHo
#TheChilde"
526,2023-06-21 18:19:30+00:00,news_Kmovies,فيلم #TheChilde يجذب 94 ألف مُشاهد ويحتل المركز الثالث في يوم عرضهِ الأول. https://t.co/3nVCixYh3a
527,2023-06-21 18:16:25+00:00,yourseonshine,"The sajangnim of cafe millajang post

""Beautiful acting and fancy action surrounding my body""

She still supports seonho until now 🫶🏼
#TheChilde #KimSeonho https://t.co/EUw8ji4hNl"
528,2023-06-21 18:15:19+00:00,Sassy156_SHHD,"ภาพยนตร์เรื่อง The Childe จะเกิดขึ้นไม่ได้เลยถ้าขาดบุคคลสำคัญคนนี้ ขอบคุณคุณผู้กำกับ Park Hoon-Jung ที่สร้างผลงานชิ้นนี้ขึ้นมา ขอบคุณที่เชื่อมั่นและไว้ใจในตัวคุณนักแสดงคิมซอนโฮค่ะ 
🔗 https://t.co/47BvvwJdLm
#TheChilde #귀공자 #GwiGongja https://t.co/CKYQtZhygo"
529,2023-06-21 18:01:45+00:00,Sassy156_SHHD,"🗓️ 2023.06.21
The Childe Stage Greeting in Seoul 
©️ [IG] Supershinstudio
🔗 https://t.co/o0yVhgJGjw
#TheChilde #귀공자 #KimSeonHo #คิมซอนโฮ #김선호 https://t.co/lQ4yuooNYh"
530,2023-06-21 18:09:22+00:00,seonhogirlieee,"Seon Ho, we’ve come so far. 🥹💙 
#TheChilde"
531,2023-06-21 18:01:43+00:00,Sassy156_SHHD,"🗓️ 2023.06.21
The Childe Stage Greeting in Seoul 
©️ [IG] Supershinstudio
🔗 https://t.co/o0yVhgJGjw
#TheChilde #귀공자 #KimSeonHo #คิมซอนโฮ #김선호 https://t.co/RbYpC0gNTs"
532,2023-06-21 18:01:41+00:00,Sassy156_SHHD,"🗓️ 2023.06.21
The Childe Stage Greeting in Seoul 
©️ [IG] Supershinstudio
🔗 https://t.co/o0yVhgJGjw
#TheChilde #귀공자 #KimSeonHo #คิมซอนโฮ #김선호 https://t.co/Ao5h7jXyjB"
533,2023-06-21 18:01:40+00:00,Sassy156_SHHD,"🗓️ 2023.06.21
The Childe Stage Greeting in Seoul 
©️ [IG] Supershinstudio
🔗 https://t.co/o0yVhgJGjw
#TheChilde #귀공자 #KimSeonHo #คิมซอนโฮ #김선호 https://t.co/6AmSfv37bU"
534,2023-06-21 18:01:38+00:00,Sassy156_SHHD,"🗓️ 2023.06.21
The Childe Stage Greeting in Seoul 
©️ [IG] Supershinstudio
🔗 https://t.co/8gLUiqxUcu
#TheChilde #귀공자 #KimSeonHo #คิมซอนโฮ #김선호 https://t.co/q68B5U4N5Q"
535,2023-06-21 18:01:36+00:00,Sassy156_SHHD,"🗓️ 2023.06.21
The Childe Stage Greeting in Seoul 
©️ [IG] Supershinstudio
🔗 https://t.co/8gLUiqxUcu
#TheChilde #귀공자 #KimSeonHo #คิมซอนโฮ #김선호 https://t.co/OI18NvWEL9"
536,2023-06-21 17:59:59+00:00,Holy_Seonho,"230621 롯시 월타 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

18:35 무인 입장 https://t.co/ZQJ59HdTwJ"
537,2023-06-21 17:57:17+00:00,WendyEdogawa,"@txtanakbioskop @CBIpictures Hadir tim nonton #TheChilde tanggal 21 Juni 2023! 🙌🏼
Wish me luck! ✨ https://t.co/Mue8x3jpzl"
538,2023-06-21 17:54:50+00:00,snezhinka29_,"awalnya biasa aja, adem seperti biasanya, sampe saya liat kalung 😳😳😳😳😳

Seonho #TheChilde https://t.co/Wb4KZhxT9a"
539,2023-06-21 17:52:08+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자"
540,2023-06-21 17:51:20+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자"
541,2023-06-21 17:50:25+00:00,seojoonshii,I just badly want to watch #TheChilde right now😭😭😭 if I could just fly to SoKor now I would do it!!
542,2023-06-21 17:50:08+00:00,yourseonshine,"#TheChilde staff update

The directing team, costume team, actors that I loved so much.. I've been visiting you through movies until this year, but let's meet on Netflix next year!!

--whoopss netflix for next year??? Yes jeballl 😙
#귀공자 #KimSeonho https://t.co/GLPDXkVR7T"
543,2023-06-21 17:49:49+00:00,bidaaaw,Goodnight suami aku😘😘😘aku sayaang bgt bgt bgt sama km yang❤️😘😘😘 suami aku. besok aku bangun langsung kabarin km ya sayang. tungguin aku ya sayang😘😘aku cinta mati sama km yang. love you so much suamiiii aku😘😘😘muuaaaaaaaccchhhhhhh #thechilde #kimseonho https://t.co/kbemyqE0lc
544,2023-06-21 17:48:15+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자

The Child Team Fighting 💙"
545,2023-06-21 17:44:06+00:00,jkshum,"The theatre guy in him who instinctively knows if he could capture the audience attention.  Maybe it be funny scenes with the immaculate timing or making them immersed in the scenes.  He knows his ability as an actor.  💙😍 #김선호 #KimSeonHo
 #TheChilde 
https://t.co/nhjqlxlIa6 https://t.co/joKI0JHu08"
546,2023-06-21 17:42:20+00:00,Holy_Seonho,"230621 롯시 월타 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

감독님 꽃 챙겨주는 바쁘다 바빠 김서노ㆅ https://t.co/fDx0XjllC8"
547,2023-06-21 17:41:22+00:00,Sassy156_SHHD,"ในสายตาซอนโฮฮยองที่มีแต่น้องโซกึม 😂
🔗 https://t.co/JgNSQi6FMf
#TheChilde #귀공자 #KimSeonHo #คิมซอนโฮ #김선호 https://t.co/NK4mVdfBlb"
548,2023-06-21 17:38:36+00:00,orange_saran,"#キムソノ、雨の中のビジュアル https://t.co/gDNe0fba1w
#귀공자 #TheChilde #貴公子
#김선호 #KimSeonHo #キムソンホ https://t.co/R2uNQEGPWH"
549,2023-06-21 17:38:00+00:00,fanny_riyanti,"Kang Tae Joo di #TheChilde mirip bangettt sama Choi Min Ho #Shinee dahhhh 🤣🤣🤣🤣 
Potongan rambutnya g rasa seee"
550,2023-06-21 17:35:04+00:00,piwpiwsil,nonton the childe pas seonho nya muncul pada bilang ganteng banget termasuk bestie gue yang duduk di samping gue setiap seonho muncul bilang ganteng mulu😂 #TheChilde
551,2023-06-21 17:34:20+00:00,liliiiput11,"Jadi kepikiran di the childe, kim seonho namanya siapa ya? Dia ga nyebut namanya sama sekali deh. Apa aku kelewat nontonnya ya?
#TheChilde"
552,2023-06-21 17:32:34+00:00,KSHloverz,"ฉันแพ้รูปนี้.. แอร๊ยยย 😍😍

#คิมซอนโฮ #김선호 #KimSeonHo #김스다 #귀공자 #Thechilde https://t.co/7gRncVDyEh"
553,2023-06-21 17:32:07+00:00,Lita87636266,"#TheChilde 
#貴公子 #귀공자 🍍👍
📽6/21/2023
Opening day Stage Greetings 舞台問候
#kimseonho #김선호 
📎
https://t.co/2qvOwXIPXJ
https://t.co/3Fj1hgwVRD
https://t.co/y7ut2ZmLry
https://t.co/ekeY8go8dO https://t.co/X4J40Z3dyx"
554,2023-06-21 17:30:31+00:00,jkshum,"What a privilege to build the character together with the director!! 💙The theatre guy in him. 

""Now you and I are responsible for 50:50,"" but Kim Seon-ho was already Confucius in the field. As innocent as a child, so cruel.#김선호 #KimSeonHo
 #TheChilde 
https://t.co/nhjqlxlIa6 https://t.co/o49MlGxm0z"
555,2023-06-21 17:27:47+00:00,hitisunshine,"menahan diri untuk tidak melihat atau kepo dengan spoiler-spoiler the childe🥲🥹

Selama ini diriku kalo mau nonton film/Drakor pasti minta spoiler2 dikit karena biar mikirin jalan ceritanya. 

Tapi khususon #TheChilde saya menahan diri untuk tidak melihat spoiler😭"
556,2023-06-21 17:26:45+00:00,liliiiput11,SEONHO ADA GILA-GILANYAAAAAA #TheChilde
557,2023-06-21 17:26:10+00:00,uta___ri,Hari ini kedua kalinya ketemu Gwigongja. I paid more attention to the details and I found 3 things which I didn’t see it before. Menurut aku minimal 2x sih nonton #TheChilde ☺️ https://t.co/jqL4M3uRkx
558,2023-06-21 17:25:03+00:00,orange_saran,"#キムソノ 映画&lt; #貴公子&gt;プロモーション 追撃日記

たくさんの良い写真をありがとう( ¨̮ )♡
#귀공자 #TheChilde #SALT
#김선호 #KimSeonHo #キムソンホ https://t.co/Png63L4xj2"
559,2023-06-21 17:21:58+00:00,jkshum,"He wanted to run away….. might die…. Lost his senses after jumping 2, 3 times…. 🤣🤣🤣.  Bravo.  Brave little 🐶!!! Superhero series! 💙💙💙#김선호 #KimSeonHo

 #TheChilde 

https://t.co/mlNJEM585o https://t.co/hjN9XgcAFo"
560,2023-06-21 17:21:37+00:00,uma61047374,เขยไทยมาอ้อน  ให้ไปดูหนังของเค้า 💙💙💙💙💙 #คิมซอนโฮ  #theChilde  #Kimseonho
561,2023-06-21 17:20:59+00:00,abcdefghijShhd,"SUMPAH BELUM MOVE ON DARI #TheChilde 😭😭🤧

Kim seon ho, acting lu juara! Juara gila nya 😭🙌🏻👏🏼

Taeju juga, sama2 debut movie tapi akting kalian kill banget! Josssss! https://t.co/SdAHjSuEEH"
562,2023-06-21 17:20:29+00:00,yourseonshine,"Hari ini nonton #TheChilde 2x. Asli nagih banget. ""He's a funny guy"", of course!! Masi kebayang senyum manisnya nobleman, senyum creepynya, senyum awkwardnya. Arrgghh. Gila sih keren! Semua cast actingnya oke! https://t.co/XyGumk2kC4"
563,2023-06-21 17:19:03+00:00,Holy_Seonho,"230621 롯시 월타 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

인사 멘트 

말하는데 조명이 계속 바뀜 ･᷄-･᷅ https://t.co/q9LdRzFHeP"
564,2023-06-21 17:17:42+00:00,jkshum,"So excited !!! I love his scream!! 💙. Woohooo!!! 😍🥰😝#김선호 #KimSeonHo

 #TheChilde

Credit to owner https://t.co/XBsvC4H3Du"
565,2023-06-21 17:16:33+00:00,dhwlarasati,"trus kan waktu banyak yang bilang #TheChilde isinya komedia tuh aku mikir mau dibikin lucu di apanyaa? apakah di adegan tembak tembakan yang tiba-tiba taraa ✨kocak✨ tapi ternyata nggak di situ sodara~

ini mah ternyata film 30% 🔫💥 sisanya 😂🤣🫠😂"
566,2023-06-21 17:16:28+00:00,dhwlarasati,happy pooll  🥹💕🔫✨ #TheChilde https://t.co/GF0RWqEs5M
567,2023-06-21 17:15:23+00:00,Seon_Dimples,"Aduh mau review masih menyusun kata-kata 🤣, intinya KAMU HARUS NONTON #TheChilde
Asli parah banget muka semanis ini bisa NYEBELIN, GILAKKK pokoknya ingin ku berkata KASAR 🤣🤣 dan ga cukup nonton sekali dan mesti rewatch di bioskop 😜 https://t.co/ebqhfWd1t4"
568,2023-06-21 17:12:04+00:00,rittsayy,#thechilde #kimseonho Wajib banget nonton guys!! kim seonho keren bgt! 🥰 the childe top bgt! https://t.co/2g79xTQ8aG
569,2023-06-21 17:10:21+00:00,rittsayy,#thechilde #kimseonho film perdana kim seonho akhirnya tayang!! https://t.co/SstiyUxjqe
570,2023-06-21 17:10:13+00:00,piwpiwsil,"Seruuuuuuuu✨🫶
#THECHILDE https://t.co/Ob9j0ZzdIP"
571,2023-06-21 17:09:26+00:00,moonttash,"Review #TheChilde 21 Juni 2023

Genre noir yg dibumbui komedi, slow di awal, ada beberapa scene kalau diperhatiin lemah(-), jujur a simple plot twist kalau merhatiin dan ngikutin dr awal. Fun pasti karna kim seonho is kim seonho. https://t.co/OnvwnCWBgb"
572,2023-06-21 17:00:38+00:00,mamprelfer,อยู่ดี ๆ ก็อยากหาอะไรเล่น เอาเป็นว่าถ้า #TheChilde รายได้ที่เกาหลีได้ยอดตามเป้า (เป้าของเราเองนะมีอยู่ในใจละ) เราแจกโค้ก 1 โหล (1 รางวัล) ! สุ่มจากรีทวีตค่ะ วันประกาศก็คือวันที่ยอดถึงเป้าหมาย สาธุ ! 🙏 https://t.co/PWlBcNwfRH
573,2023-06-21 16:59:54+00:00,Kimjuncottonizz,"Akting Seonho haha gila sih walaupun karakternya begitu, tapi gue masih sangattttt bisa melihat sisi ""Seonho is just being Seonho""😂🤣

Keren bgt semakin jatuh cinta aku tuu🥺

#TheChilde"
574,2023-06-21 16:59:53+00:00,Kimjuncottonizz,"Review jujur #TheChilde terlepas karena gue bucin Seonho.
Secara visual sejauh ini nonton film korea yang biasanya berasa ada ""vibe"" film korea nihh, tp di film kali ini gak sekental itu.

Justru ngerasa makin kesini makin oke gitu kualitas CGI film Korea"
575,2023-06-21 16:58:59+00:00,orange_saran,"#キムソノ「ロールモデル？ぞっとするジョーカーの悩み」
高画質グラビア8カット
#귀공자 #TheChilde #貴公子
#김선호 #KimSeonHo  #キムソンホ https://t.co/xbtdh1ZfUk"
576,2023-06-21 16:58:53+00:00,BonenggayG,"What dreams are made of 💙
#TheChilde
#KimSeonHo https://t.co/sp57WxShoS"
577,2023-06-21 16:56:03+00:00,orange_saran,"#キムソノ「ファンの応援、小さな人を大きく作ってくれる力がある」 
#귀공자 #TheChilde #貴公子
#김선호 #KimSeonHo  #キムソンホ https://t.co/Ofdw6ehOLq"
578,2023-06-21 16:55:59+00:00,nunuhalimi,"Nonton #TheChilde berasa capeknya jadi Marco, ngos-ngosan dikejar karakter Seonho Kim, yg afgan tapi ada koplak²nya.. wkwk 🤣 sampe ending nggak tau pun nama peran dia tuh siapa wey!? 👻  #KimSeonho #ParkHoonjung #GoAra #KimKangWoo #KangTaejoo https://t.co/VIMLKmo8uP"
579,2023-06-21 16:52:47+00:00,Holy_Seonho,"230621 롯시 월타 무인 #귀공자 #TheChilde #김선호 #kimseonho 💙

내 멘트 읽더니 씩 웃는 거 봐 - 끼쟁이 맞음♡ 
이러니 내가 김서노를 해 안 해 https://t.co/A6ipJF0FW0"
580,2023-06-21 16:50:50+00:00,jipyeons,Presenting you uri prince seonho 🙈💙 always winning the dimple prince title #KimSeonHo #thechilde https://t.co/NwpuQ60dzq
